Model,Fuel type ,Drive wheels - Traction - Drivetrain ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height 
VOLKSWAGEN,Petrol,FWD,148,162,14.5,2886,124,162.56,67.76,58.98
VOLKSWAGEN,Diesel,FWD,89,154,14.5,2696,106,160.63,67.72,59.06
VOLKSWAGEN,Diesel,FWD,99,177,14.5,2793,111,160.63,67.72,59.06
VOLKSWAGEN,Diesel,FWD,104,177,14.5,2846,112,162.56,67.76,58.98
VOLKSWAGEN,Petrol,FWD,74,94,14.5,2522,106,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,99,106,14.5,2507,117,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,113,125,14.5,2661,121,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,148,151,14.5,2709,134,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,148,154,14.5,2740,134,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,101,109,14.5,2654,115,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2624,119,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,168,162,14.5,2840,139,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,109,114,14.5,2624,121,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2747,120,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,67,98,14.5,2672,99,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,89,154,14.5,2736,112,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,113,210,14.5,2729,121,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,148,236,14.5,2870,134,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,128,228,14.5,2800,127,172.44,68.5,57.09
VOLKSWAGEN,Diesel,FWD,99,177,14.5,2822,117,172.44,68.5,57.09
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2601,120,160.63,66.93,55.91
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2491,109,160.63,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,103,14.5,2491,101,160.63,66.93,55.91
VOLKSWAGEN,Diesel,FWD,89,154,14.5,2646,109,160.63,66.93,55.91
VOLKSWAGEN,Diesel,FWD,109,154,14.5,2646,118,160.63,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,92,9,1962,107,138.98,64.57,57.48
VOLKSWAGEN,Petrol,FWD,49,63,9,1887,94,138.98,64.57,57.48
VOLKSWAGEN,Petrol,FWD,99,92,9,2002,117,138.98,64.57,57.48
VOLKSWAGEN,Petrol,FWD,59,85,9,2011,99,138.98,64.57,57.48
VOLKSWAGEN,Petrol,FWD,123,112,9,2150,127,138.58,64.57,57.48
VOLKSWAGEN,Petrol,FWD,104,95,9,1984,124,138.98,63.78,57.87
VOLKSWAGEN,Diesel,FWD,59,84,9,2079,98,138.98,64.57,57.48
VOLKSWAGEN,Diesel,FWD,60,103,9,1770,103,138.98,63.78,57.48
VOLKSWAGEN,Diesel,FWD,74,143,9,2105,106,138.98,64.57,57.48
VOLKSWAGEN,Petrol,FWD,148,154,14.5,2672,134,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,74,92,14.5,2423,106,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,148,154,14.5,2672,134,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,148,154,14.5,2672,134,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,74,92,14.5,2423,106,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,148,151,14.5,2793,132,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,148,151,14.5,2740,134,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,100,106,14.5,2416,117,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,100,106,14.5,2416,117,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,100,106,14.5,2485,115,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,114,125,14.5,2639,119,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,101,109,14.5,2546,115,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,101,109,14.5,2546,115,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2518,119,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,101,109,14.5,2546,115,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2518,119,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,101,109,14.5,2546,115,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2518,119,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,168,162,14.5,2873,137,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2518,119,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,109,114,14.5,2476,121,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,177,173,14.5,2672,138,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,67,98,14.5,2566,99,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2670,120,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2670,120,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2670,120,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2721,118,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2672,120,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,89,154,14.5,2641,112,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2672,120,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,67,98,14.5,2566,99,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,114,210,14.5,2716,121,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,114,210,14.5,2793,119,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,148,236,14.5,2795,134,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,100,177,14.5,2681,117,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,100,177,14.5,2681,117,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,148,236,14.5,2784,134,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,100,177,14.5,2681,117,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,100,177,14.5,2657,117,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,100,177,14.5,2681,117,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,129,228,14.5,2793,126,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,129,228,14.5,2721,127,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,129,228,14.5,2793,126,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,129,228,14.5,2721,127,163.35,68.31,56.85
VOLKSWAGEN,Diesel,FWD,129,228,14.5,2721,127,163.35,68.31,56.85
VOLKSWAGEN,Petrol,FWD,148,154,14.5,2597,134,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,148,151,14.5,2654,134,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,74,94,14.5,2348,106,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,123,125,14.5,2476,125,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,99,106,14.5,2313,117,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,113,125,14.5,2478,121,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,104,109,14.5,2441,119,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,168,165,14.5,2676,139,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,168,165,14.5,2676,139,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,178,173,14.5,2674,138,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,207,221,14.5,2765,142,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,109,114,14.5,2407,121,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,89,154,14.5,2588,112,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2599,120,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,67,98,14.5,2471,99,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,113,210,14.5,2562,121,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,113,210,14.5,2624,121,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,148,236,14.5,2729,134,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,148,236,14.5,2729,134,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,128,228,14.5,2648,127,163.39,68.5,56.69
VOLKSWAGEN,Diesel,FWD,99,177,14.5,2657,117,163.39,68.5,56.69
VOLKSWAGEN,Petrol,FWD,74,99,11.9,2271,104,162.99,64.57,56.3
VOLKSWAGEN,Petrol,FWD,59,85,11.9,2216,96,162.99,64.57,56.3
VOLKSWAGEN,Petrol,FWD,99,103,11.9,2337,116,162.99,64.57,56.3
VOLKSWAGEN,Petrol,FWD,99,106,11.9,2286,116,162.99,64.57,57.48
VOLKSWAGEN,Petrol,FWD,74,92,11.9,2200,104,162.99,64.57,57.48
VOLKSWAGEN,Petrol,FWD,59,85,11.9,2169,96,162.99,64.57,57.48
VOLKSWAGEN,Diesel,FWD,63,91,11.9,2348,96,162.99,64.57,56.3
VOLKSWAGEN,Diesel,FWD,67,98,11.9,2390,98,162.99,64.57,57.48
VOLKSWAGEN,Petrol,FWD,148,154,16.4,3000,135,183.82,68.5,58.9
VOLKSWAGEN,Petrol,FWD,123,125,16.4,2952,124,183.82,68.5,58.9
VOLKSWAGEN,Petrol,FWD,148,154,16.4,3000,135,183.82,68.5,58.9
VOLKSWAGEN,Diesel,FWD,148,228,16.4,3349,129,183.82,68.5,58.9
VOLKSWAGEN,Diesel,FWD,114,210,16.4,2998,121,183.82,68.5,58.9
VOLKSWAGEN,Diesel,FWD,114,210,16.4,2998,121,183.82,68.5,58.9
VOLKSWAGEN,Petrol,FWD,99,103,16.4,2659,119,184.25,68.5,57.48
VOLKSWAGEN,Petrol,FWD,123,123,16.4,2725,128,184.25,68.5,57.48
VOLKSWAGEN,Petrol,FWD,148,154,16.4,2835,139,184.25,68.5,57.48
VOLKSWAGEN,Petrol,FWD,148,151,16.4,2888,139,184.25,68.5,57.48
VOLKSWAGEN,Petrol,FWD,148,151,16.4,2837,137,184.25,68.5,57.48
VOLKSWAGEN,Diesel,FWD,89,154,16.4,2822,114,184.25,68.5,57.48
VOLKSWAGEN,Diesel,FWD,109,173,16.4,2842,122,184.25,68.5,57.48
VOLKSWAGEN,Diesel,FWD,148,228,16.4,3137,137,184.25,68.5,57.48
VOLKSWAGEN,Petrol,FWD,114,125,19.8,3527,110,181.89,71.26,68.11
VOLKSWAGEN,Petrol,FWD,172,173,19.8,3792,124,181.89,71.26,68.11
VOLKSWAGEN,Petrol,FWD,114,125,19.8,3556,110,181.89,71.26,68.11
VOLKSWAGEN,Petrol,FWD,172,173,19.8,3697,124,181.89,71.26,68.11
VOLKSWAGEN,Petrol,FWD,148,154,19.8,3600,121,181.89,71.26,68.11
VOLKSWAGEN,Petrol,FWD,201,195,18.5,3843,135,182.44,71.26,68.19
VOLKSWAGEN,Petrol,FWD,148,162,18.5,3741,124,182.44,71.26,68.19
VOLKSWAGEN,Diesel,FWD,89,148,19.8,3660,99,181.89,71.26,68.11
VOLKSWAGEN,Diesel,FWD,89,148,19.8,3613,99,181.89,71.26,68.11
VOLKSWAGEN,Diesel,FWD,109,173,19.8,3613,107,181.89,71.26,68.11
VOLKSWAGEN,Diesel,FWD,109,173,19.8,3660,107,181.89,71.26,68.11
VOLKSWAGEN,Diesel,FWD,114,228,18.5,3761,112,182.44,71.26,68.19
VOLKSWAGEN,Diesel,FWD,138,228,18.5,3796,119,182.44,71.26,68.19
VOLKSWAGEN,Petrol,FWD,59,85,11.9,2138,98,162.99,64.57,55.51
VOLKSWAGEN,Petrol,FWD,99,103,11.9,2260,116,162.99,64.57,55.51
VOLKSWAGEN,Petrol,FWD,74,99,11.9,2216,106,162.99,64.57,55.51
VOLKSWAGEN,Diesel,FWD,63,92,11.9,2282,98,162.99,64.57,55.51
VOLKSWAGEN,Diesel,FWD,89,148,11.9,2161,109,162.99,64.57,55.51
VOLKSWAGEN,Petrol,FWD,74,94,11.9,2002,107,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,54,73,11.9,1874,97,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,44,56,11.9,1874,90,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,99,94,11.9,2039,117,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,74,99,11.9,2030,107,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,59,85,11.9,1951,99,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,49,63,11.9,1885,94,146.46,65.35,55.91
VOLKSWAGEN,Diesel,FWD,63,91,11.9,2061,99,146.46,65.35,55.91
VOLKSWAGEN,Diesel,FWD,63,91,11.9,2061,99,146.46,65.35,55.91
VOLKSWAGEN,Petrol,FWD,59,78,15.9,2363,96,170.87,66.93,56.3
VOLKSWAGEN,Petrol,FWD,74,103,15.9,2432,103,170.87,66.93,56.3
VOLKSWAGEN,Petrol,FWD,89,106,15.9,2438,110,170.87,66.93,56.3
VOLKSWAGEN,Petrol,FWD,113,122,15.9,2504,121,170.87,66.93,55.91
VOLKSWAGEN,Petrol,FWD,113,122,15.9,2504,121,170.87,66.93,55.91
VOLKSWAGEN,Petrol,FWD,59,85,15.9,2363,96,170.87,66.93,56.3
VOLKSWAGEN,Petrol,FWD,99,103,15.9,2460,115,170.87,66.93,56.3
VOLKSWAGEN,Diesel,FWD,63,91,15.9,2518,96,170.87,66.93,56.3
VOLKSWAGEN,Diesel,FWD,74,110,15.9,2524,101,170.87,66.93,56.3
VOLKSWAGEN,Diesel,FWD,89,148,15.9,2579,109,170.87,66.93,56.3
VOLKSWAGEN,Diesel,FWD,63,91,15.9,2601,96,170.87,66.93,56.3
VOLKSWAGEN,Diesel,FWD,109,173,15.9,2646,118,170.87,66.93,56.3
VOLKSWAGEN,Petrol,FWD,172,173,18.5,2921,139,181.1,67.72,56.3
VOLKSWAGEN,Petrol,FWD,148,132,18.5,2776,132,181.1,67.72,56.3
VOLKSWAGEN,Petrol,FWD,114,122,18.5,2643,121,181.1,67.72,56.3
VOLKSWAGEN,Petrol,FWD,89,106,18.5,2643,111,181.1,67.72,56.3
VOLKSWAGEN,Petrol,FWD,74,103,18.5,2595,105,181.1,67.72,56.3
VOLKSWAGEN,Diesel,FWD,74,110,18.5,2716,103,181.1,67.72,56.3
VOLKSWAGEN,Diesel,FWD,89,148,18.5,2747,111,181.1,67.72,56.3
VOLKSWAGEN,Diesel,FWD,109,173,18.5,2734,120,181.1,67.72,56.3
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2584,118,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2518,107,158.27,66.93,55.51
VOLKSWAGEN,Petrol,FWD,74,103,14.5,2469,99,158.27,66.93,55.51
VOLKSWAGEN,Diesel,FWD,89,148,14.5,2646,107,158.27,66.93,55.12
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2646,116,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2414,123,172.44,67.32,55.12
VOLKSWAGEN,Petrol,FWD,74,92,14.5,2313,104,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,103,14.5,2445,102,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2361,111,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,172,173,14.5,2687,139,172.44,67.32,55.12
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2414,123,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,99,14.5,2313,106,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,59,85,14.5,2304,98,172.44,66.93,55.91
VOLKSWAGEN,Diesel,FWD,63,91,14.5,2427,97,172.44,66.93,55.91
VOLKSWAGEN,Diesel,FWD,74,110,14.5,2445,103,172.44,66.93,55.91
VOLKSWAGEN,Diesel,FWD,89,148,14.5,2531,111,172.44,66.93,55.91
VOLKSWAGEN,Diesel,FWD,63,91,14.5,2491,97,172.44,66.93,55.91
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2531,120,172.44,66.93,55.91
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2381,122,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,94,14.5,2224,104,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,103,14.5,2260,104,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2269,111,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2269,112,158.27,67.32,55.91
VOLKSWAGEN,Petrol,FWD,59,78,14.5,2189,98,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,113,122,14.5,2401,122,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,148,132,14.5,2511,134,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,172,173,14.5,2661,139,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,99,103,14.5,2293,117,158.27,66.93,55.12
VOLKSWAGEN,Petrol,FWD,74,99,14.5,2224,104,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,59,85,14.5,2189,98,158.27,66.93,55.91
VOLKSWAGEN,Diesel,FWD,63,91,14.5,2308,97,158.27,66.93,55.91
VOLKSWAGEN,Diesel,FWD,74,110,14.5,2379,103,158.27,66.93,55.91
VOLKSWAGEN,Diesel,FWD,89,148,14.5,2485,111,158.27,66.93,55.91
VOLKSWAGEN,Diesel,FWD,63,91,14.5,2310,97,158.27,66.93,55.91
VOLKSWAGEN,Diesel,FWD,109,173,14.5,2491,120,158.27,66.93,55.91
VOLKSWAGEN,Petrol,FWD,74,73,11.1,1722,107,148.03,61.81,52.76
VOLKSWAGEN,Petrol,FWD,74,73,11.1,1722,107,148.03,61.81,52.76
VOLKSWAGEN,Petrol,FWD,53,71,11.1,1700,96,148.03,61.81,53.15
VOLKSWAGEN,Petrol,FWD,53,71,11.1,1700,96,148.03,61.81,53.15
VOLKSWAGEN,Petrol,FWD,44,56,11.1,1691,90,148.03,61.81,53.15
VOLKSWAGEN,Diesel,FWD,47,62,11.1,1753,88,148.03,61.81,53.15
VOLKSWAGEN,Petrol,FWD,74,73,11.1,1722,107,146.46,61.81,52.76
VOLKSWAGEN,Petrol,FWD,74,73,11.1,1722,107,146.46,61.81,52.76
VOLKSWAGEN,Petrol,FWD,53,71,11.1,1700,96,148.03,61.81,53.15
VOLKSWAGEN,Petrol,FWD,53,71,11.1,1700,96,148.03,61.81,53.15
VOLKSWAGEN,Petrol,FWD,44,56,11.1,1691,90,146.46,61.81,53.15
VOLKSWAGEN,Petrol,FWD,111,110,11.1,1786,122,146.46,62.6,51.97
VOLKSWAGEN,Diesel,FWD,47,62,11.1,1753,88,146.46,61.81,53.15
VOLKSWAGEN,Petrol,FWD,158,165,14.5,2465,140,159.45,65.75,51.97
VOLKSWAGEN,Petrol,FWD,187,180,18.5,2560,146,159.45,66.54,51.57
VOLKSWAGEN,Petrol,FWD,134,132,18.5,2515,131,159.45,66.54,51.57
VOLKSWAGEN,Petrol,FWD,114,122,18.5,2456,124,159.45,66.54,51.57
VOLKSWAGEN,Petrol,FWD,71,92,18.5,2438,105,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,89,104,18.5,2531,110,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,106,113,18.5,2612,118,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,134,132,18.5,2709,128,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,74,103,18.5,2454,106,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,114,122,18.5,2577,121,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,172,177,18.5,2822,139,180.31,66.93,56.3
VOLKSWAGEN,Diesel,FWD,79,114,18.5,2628,106,180.31,66.93,56.3
VOLKSWAGEN,Diesel,FWD,67,93,18.5,2610,99,180.31,66.93,56.3
VOLKSWAGEN,Diesel,FWD,74,103,18.5,2683,103,180.31,66.93,56.3
VOLKSWAGEN,Petrol,FWD,54,70,14.5,1863,93,169.88,65.55,55.71
VOLKSWAGEN,Petrol,FWD,74,92,14.5,1984,103,169.88,65.55,55.71
VOLKSWAGEN,Petrol,FWD,89,106,14.5,2006,109,169.88,65.55,55.71
VOLKSWAGEN,Petrol,FWD,110,114,14.5,2094,119,169.88,65.55,55.71
VOLKSWAGEN,Petrol,FWD,106,113,14.5,2081,114,170.08,66.14,55.12
VOLKSWAGEN,Petrol,FWD,127,123,14.5,2218,122,170.08,66.14,55.12
VOLKSWAGEN,Diesel,FWD,53,73,14.5,2072,91,169.88,65.55,55.71
VOLKSWAGEN,Diesel,FWD,69,98,14.5,2116,95,169.88,65.55,55.71
VOLKSWAGEN,Diesel,FWD,59,81,14.5,2262,93,170.08,65.35,55.91
VOLKSWAGEN,Petrol,FWD,110,114,14.5,2028,119,156.89,65.55,55.71
VOLKSWAGEN,Petrol,FWD,54,70,14.5,1863,94,156.89,65.55,55.71
VOLKSWAGEN,Petrol,FWD,59,73,14.5,1819,93,156.89,65.55,55.71
VOLKSWAGEN,Petrol,FWD,74,92,14.5,1918,104,156.89,65.55,55.71
VOLKSWAGEN,Petrol,FWD,89,106,14.5,1984,111,156.89,65.55,55.71
VOLKSWAGEN,Petrol,FWD,127,123,14.5,2057,124,159.06,66.14,55.12
VOLKSWAGEN,Petrol,FWD,158,165,14.5,2275,134,159.06,66.93,55.12
VOLKSWAGEN,Diesel,FWD,69,98,14.5,2072,99,156.89,65.55,55.71
VOLKSWAGEN,Diesel,FWD,53,73,14.5,2006,92,156.89,65.55,55.71
VOLKSWAGEN,Diesel,FWD,59,81,14.5,2121,94,156.69,65.35,55.91
VOLKSWAGEN,Petrol,FWD,49,56,9.5,1598,91,156.69,62.2,53.54
VOLKSWAGEN,Petrol,FWD,54,70,9.5,1614,95,156.69,62.2,53.54
VOLKSWAGEN,Petrol,FWD,39,54,9.5,1616,84,156.69,62.2,53.54
VOLKSWAGEN,Petrol,FWD,53,70,11.1,1620,95,156.69,62.99,53.54
VOLKSWAGEN,Petrol,FWD,44,54,11.1,1636,88,156.69,62.99,53.54
VOLKSWAGEN,Petrol,FWD,58,71,11.1,1620,95,156.69,62.99,53.54
VOLKSWAGEN,Diesel,FWD,44,55,11.1,1773,87,156.69,62.99,53.54
VOLKSWAGEN,Petrol,FWD,74,91,10.6,1885,97,159.45,63.98,50.39
VOLKSWAGEN,Petrol,FWD,69,81,10.6,1885,102,159.45,63.78,51.57
VOLKSWAGEN,Petrol,FWD,69,81,10.6,1885,102,159.45,63.78,51.57
VOLKSWAGEN,Petrol,FWD,84,92,10.6,1885,108,159.45,63.78,51.57
VOLKSWAGEN,Petrol,FWD,109,101,10.6,1973,118,159.45,63.78,51.57
VOLKSWAGEN,Petrol,FWD,59,68,10.6,1830,97,159.45,63.78,51.57
VOLKSWAGEN,Petrol,FWD,110,114,11.9,1973,118,159.45,63.98,50.39
VOLKSWAGEN,Petrol,FWD,137,118,14.5,2094,131,159.45,63.98,50.39
VOLKSWAGEN,Petrol,FWD,89,106,11.9,1962,104,159.45,63.98,50.39
VOLKSWAGEN,Petrol,FWD,94,104,14.5,1944,112,159.45,64.57,50.39
VOLKSWAGEN,Petrol,FWD,138,126,15.9,2601,124,178.35,66.54,54.92
VOLKSWAGEN,Petrol,FWD,49,56,9.5,1532,91,144.09,62.2,53.54
VOLKSWAGEN,Petrol,FWD,39,54,11.1,1543,84,143.86,62.2,51.85
VOLKSWAGEN,Petrol,FWD,74,76,11.1,1642,104,144.09,61.81,51.85
VOLKSWAGEN,Petrol,FWD,74,76,11.1,1587,96,143.86,62.2,51.85
VOLKSWAGEN,Petrol,FWD,54,70,11.1,1587,91,143.86,62.2,51.85
VOLKSWAGEN,Petrol,FWD,44,54,11.1,1620,88,144.09,62.2,53.54
VOLKSWAGEN,Diesel,FWD,44,55,11.1,1717,87,144.09,62.2,53.54
VOLKSWAGEN,Petrol,FWD,59,73,15.9,2083,94,174.61,66.34,54.53
VOLKSWAGEN,Petrol,FWD,74,92,15.9,2116,102,174.61,66.34,54.53
VOLKSWAGEN,Petrol,FWD,89,106,15.9,2116,108,174.61,66.34,54.53
VOLKSWAGEN,Petrol,FWD,113,121,15.9,2370,117,174.61,66.34,54.53
VOLKSWAGEN,Diesel,FWD,53,73,15.9,2161,88,174.61,66.34,54.53
VOLKSWAGEN,Diesel,FWD,69,98,15.9,2315,98,174.61,66.34,54.53
VOLKSWAGEN,Petrol,FWD,41,59,14.5,1653,81,149.21,62.99,53.94
VOLKSWAGEN,Petrol,FWD,72,87,14.5,1874,97,149.21,62.99,53.94
VOLKSWAGEN,Petrol,FWD,88,107,14.5,2050,100,149.21,62.99,53.94
VOLKSWAGEN,Petrol,FWD,54,81,14.5,1720,88,149.21,62.99,53.94
VOLKSWAGEN,Petrol,FWD,110,115,10.6,2127,108,150.39,64.17,55.12
VOLKSWAGEN,Petrol,FWD,74,92,10.6,2006,96,150.39,63.39,55.51
VOLKSWAGEN,Petrol,FWD,89,106,10.6,2083,102,150.39,63.39,55.51
VOLKSWAGEN,Petrol,FWD,97,105,14.5,2238,103,150.39,64.17,55.12
VOLKSWAGEN,Petrol,FWD,97,105,14.5,2238,103,150.39,64.17,55.12
VOLKSWAGEN,Petrol,FWD,69,73,10.6,1720,101,152.76,63.78,51.57
VOLKSWAGEN,Petrol,FWD,109,103,10.6,1764,115,152.76,63.78,51.57
VOLKSWAGEN,Petrol,FWD,109,103,10.6,1764,115,152.76,63.78,51.57
VOLKSWAGEN,Petrol,FWD,69,73,10.6,1720,101,152.76,63.78,51.57
VOLKSWAGEN,Petrol,FWD,59,68,9.5,1543,96,154.33,61.42,53.15
VOLKSWAGEN,Petrol,FWD,49,56,9.5,1543,90,154.33,61.42,53.15
VOLKSWAGEN,Petrol,FWD,109,101,10.6,1940,111,165.35,64.17,55.12
VOLKSWAGEN,Petrol,FWD,69,81,10.6,1852,97,165.35,63.39,55.51
VOLKSWAGEN,Petrol,FWD,59,68,10.6,1830,92,165.35,63.39,55.51
VOLKSWAGEN,Petrol,FWD,59,68,10.6,1819,91,165.35,63.39,55.51
VOLKSWAGEN,Petrol,FWD,69,81,10.6,1863,97,165.35,63.39,55.51
VOLKSWAGEN,Petrol,FWD,109,103,10.6,1940,111,165.35,64.17,55.12
VOLKSWAGEN,Petrol,FWD,109,103,10.6,1940,111,165.35,64.17,55.12
VOLKSWAGEN,Petrol,FWD,110,112,10.6,2028,111,165.35,64.17,55.12
VOLKSWAGEN,Diesel,FWD,53,73,10.6,1918,88,165.35,63.39,55.51
VOLKSWAGEN,Diesel,FWD,53,75,10.6,1907,88,165.35,63.39,55.51
VOLKSWAGEN,Diesel,FWD,69,95,10.6,2017,95,165.35,63.39,55.51
VOLKSWAGEN,Petrol,FWD,44,44,9.5,1510,84,141.73,61.42,52.76
VOLKSWAGEN,Petrol,FWD,59,68,9.5,1510,96,141.73,61.42,52.76
